id,key,value,type
2764609487,housenumber,2339,addr
2764609487,postcode,19132,addr
2764609487,state,PA,addr
2764609487,street,North 31st Street,addr
2764609487,amenity,social_facility,regular
2764609487,phone,215-227-4574,contact
2764609487,name,Redeem Baptist Church,regular
2764609487,opening_hours,"Fr[3] 08:30-12:30 open ""Food pantry""",regular
2764609487,social_facility,food_bank,regular
2764609489,city,Philadelphia,addr
2764609489,housenumber,1916,addr
2764609489,postcode,19134,addr
2764609489,state,PA,addr
2764609489,street,East Venango Street,addr
2764609489,amenity,social_facility,regular
2764609489,phone,267-505-4451,contact
2764609489,name,Richard & Friends United in the Community,regular
2764609489,note,Referral required.,regular
2764609489,opening_hours,"Mo,We-Fr 15:00-17:00, Tu ""Emergency""",regular
2764609489,social_facility,food_bank,regular
2764609490,city,Philadelphia,addr
2764609490,housenumber,4200,addr
2764609490,postcode,19129,addr
2764609490,state,PA,addr
2764609490,street,Wissahickon Avenue,addr
2764609490,amenity,social_facility,regular
2764609490,phone,215-558-1517,contact
2764609490,name,Salvation Army - KROC,regular
2764609490,note,"Only zips 19111, 19125, 19129, 19133, 19134, 19138, 19140, 19144, 19150, 19154",regular
2764609490,opening_hours,Mo-Fr 13:00-15:00,regular
2764609490,social_facility,food_bank,regular
2764609493,city,Philadelphia,addr
2764609493,housenumber,2025,addr
2764609493,postcode,19134,addr
2764609493,state,PA,addr
2764609493,street,East Atlantic Street,addr
2764609493,amenity,social_facility,regular
2764609493,phone,215-535-4641,contact
2764609493,name,St. Joan of Arc Church,regular
2764609493,note,Call for appointment. Bring ID.,regular
2764609493,opening_hours,Tu-Th 09:00-12:00,regular
2764609493,social_facility,food_bank,regular
2764609496,city,Philadelphia,addr
2764609496,housenumber,2340,addr
2764609496,postcode,19132,addr
2764609496,state,PA,addr
2764609496,street,West Lehigh Avenue,addr
2764609496,amenity,social_facility,regular
2764609496,phone,215-225-2127,contact
2764609496,name,St. Martin De Porres,regular
2764609496,note,Need referral from CAO or legislative rep.,regular
2764609496,opening_hours,Tu-Th 10:00-14:30,regular
2764609496,social_facility,food_bank,regular
2764609497,city,Philadelphia,addr
2764609497,housenumber,718,addr
2764609497,postcode,19134,addr
2764609497,state,PA,addr
2764609497,street,East Tioga Street,addr
2764609497,amenity,social_facility,regular
2764609497,phone,215-634-5222,contact
2764609497,name,St. Philip's UMC,regular
2764609497,opening_hours,"We 11:30-13:00 ""Soup kitchen""",regular
2764609497,social_facility,soup_kitchen,regular
2764609500,city,Philadelphia,addr
2764609500,housenumber,2327,addr
2764609500,postcode,19132,addr
2764609500,state,PA,addr
2764609500,street,West Somerset Street,addr
2764609500,amenity,social_facility,regular
2764609500,phone,215-225-0425,contact
2764609500,name,The House of Prayer,regular
2764609500,note,Food pantry.,regular
2764609500,opening_hours,Sa 12:00-14:00,regular
2764609500,social_facility,food_bank,regular
2764609502,city,Philadelphia,addr
2764609502,housenumber,152,addr
2764609502,postcode,19133,addr
2764609502,state,PA,addr
2764609502,street,West Lehigh Avenue,addr
2764609502,amenity,social_facility,regular
2764609502,phone,215-425-7800,contact
2764609502,name,The Light House,regular
2764609502,note,"Clients arrive at 7:30 AM to fill out paperwork, then return to pick up food at 9:30 AM. Must have Social Security Cards for every person you are receiving food for, plus proof of address and photo ID for the person picking up the food.",regular
2764609502,opening_hours,"Tu,Th 07:30+",regular
2764609502,social_facility,food_bank,regular
2764609504,city,Philadelphia,addr
2764609504,housenumber,3234,addr
2764609504,postcode,19134,addr
2764609504,state,PA,addr
2764609504,street,Potter Street,addr
2764609504,amenity,social_facility,regular
2764609504,phone,215-423-3598,contact
2764609504,name,The Simple Way,regular
2764609504,note,For neighborhood residents only.,regular
2764609504,opening_hours,Mo 16:00-16:30,regular
2764609504,social_facility,food_bank,regular
2764609506,city,Philadelphia,addr
2764609506,housenumber,2905,addr
2764609506,postcode,19134,addr
2764609506,state,PA,addr
2764609506,street,Frankford Avenue,addr
2764609506,amenity,social_facility,regular
2764609506,phone,215-739-6829,contact
2764609506,name,Trinity Presbyterian Church,regular
2764609506,note,Serves only 19134 zip for food pantry; soup kitchen open to everyone.,regular
2764609506,opening_hours,"Su 11:00-12:00 ""Food pantry"", Sa 10:00-12:00 ""Food pantry"", Oct-Jun Sa[3] 13:00-15:00 ""Soup kitchen""",regular
2764609506,social_facility,food_bank,regular
2764609508,city,Philadelphia,addr
2764609508,housenumber,2610,addr
2764609508,postcode,19134,addr
2764609508,state,PA,addr
2764609508,street,Howard Street,addr
2764609508,amenity,social_facility,regular
2764609508,phone,215-739-4446,contact
2764609508,name,Union Temple Baptist Church,regular
2764609508,opening_hours,"Su 13:00-15:00, Su[2] ""Soup kitchen""",regular
2764609508,social_facility,food_bank,regular
2764609511,highway,traffic_signals,regular
2764609512,highway,traffic_signals,regular
2766279760,highway,traffic_signals,regular
2766279768,highway,traffic_signals,regular
2766279774,highway,traffic_signals,regular
2766305523,railway,level_crossing,regular
2766305561,railway,level_crossing,regular
2766331740,crossing,zebra,regular
2766331740,highway,crossing,regular
2766331753,crossing,zebra,regular
2766331753,highway,crossing,regular
2766353178,highway,turning_circle,regular
2766353180,highway,turning_circle,regular
2766353188,highway,turning_circle,regular
2766353191,highway,turning_circle,regular
2766353196,highway,turning_circle,regular
2766353214,highway,turning_circle,regular
2766353217,highway,turning_circle,regular
2766359270,barrier,gate,regular
2766359276,barrier,block,regular
2767126977,city,Philadelphia,addr
2767126977,housenumber,744,addr
2767126977,postcode,19104,addr
2767126977,street,N 37th,addr
2767126977,amenity,social_facility,regular
2767126977,phone,215-386-9954,contact
2767126977,name,Elijah Brown Memorial,regular
2767126977,opening_hours,Tu 10:00-12:00,regular
2767126977,social_facility,food_bank,regular
2767154804,city,Philadelphia,addr
2767154804,housenumber,3529,addr
2767154804,postcode,19104,addr
2767154804,street,Haverford,addr
2767154804,amenity,social_facility,regular
2767154804,name,Grace Evangelical Lutheran Church Food Bank,regular
2767154804,opening_hours,"Mo,Tu,We 10:00-13:30 (emergencies only);Th 9:00",regular
2767154804,phone,+1 215 222 3570,regular
2767154804,social_facility,food_bank,regular
2767171632,city,Philadelphia,addr
2767171632,housenumber,3600,addr
2767171632,postcode,19104,addr
2767171632,street,Baring Street,addr
2767171632,amenity,social_facility,regular
2767171632,description,Serves zip 19104 only (unless emergency),regular
2767171632,name,Interfaith Food Cupboard,regular
2767171632,opening_hours,Sa 9:30-11:00,regular
2767171632,phone,215-222-7606,regular
2767171632,social_facility,food_bank,regular
2767183644,city,Philadelphia,addr
2767183644,housenumber,3637,addr
2767183644,postcode,19104,addr
2767183644,street,Chestnut Street,addr
2767183644,amenity,social_facility,regular
2767183644,description,Meals for persons with HIV/AIDS,regular
2767183644,name,University Lutheran Church of the Incarnation,regular
2767183644,opening_hours,Tu 17:00-18:00,regular
2767183644,phone,215-387-2885,regular
2767183644,social_facility,food_bank,regular
2767183653,city,Philadelphia,addr
2767183653,housenumber,3817,addr
2767183653,postcode,19104,addr
2767183653,street,Market Street,addr
2767183653,amenity,social_facility,regular
2767183653,name,Ralston Mercy Douglass House,regular
2767183653,opening_hours,Mo-Sa 08:30-16:30,regular
2767183653,phone,+1 215 382 5110,regular
2767183653,social_facility,food_bank,regular
2767196645,city,Philadelphia,addr
2767196645,housenumber,3939,addr
2767196645,postcode,19104,addr
2767196645,street,Warren,addr
2767196645,amenity,social_facility,regular
2767196645,name,People's Emergency Center,regular
2767196645,opening_hours,Sa 11:00-16:00,regular
2767196645,phone,215-382-7522,regular
2767196645,social_facility,food_bank,regular
2767355822,amenity,fuel,regular
2770602528,city,Philadelphia,addr
2770602528,housenumber,1428,addr
2770602528,postcode,19130,addr
2770602528,state,PA,addr
2770602528,street,Poplar Street,addr
2770602528,amenity,social_facility,regular
2770602528,phone,215-235-8070,contact
2770602528,name,Baptist Women's Center,regular
2770602528,opening_hours,We 11:30-13:30,regular
2770602528,social_facility,food_bank,regular
2770602531,city,Philadelphia,addr
2770602531,housenumber,1708,addr
2770602531,postcode,19130,addr
2770602531,state,PA,addr
2770602531,street,Wylie Street,addr
2770602531,amenity,social_facility,regular
2770602531,phone,267-505-3592,contact
2770602531,name,Christ Our Redeemer F. W. Baptist Church,regular
2770602531,opening_hours,"Sa[2,4] 11:00-13:00",regular
2770602531,social_facility,food_bank,regular
2770602532,city,Philadelphia,addr
2770602532,housenumber,714,addr
2770602532,postcode,19130,addr
2770602532,state,PA,addr
2770602532,street,North Broad Street,addr
2770602532,amenity,social_facility,regular
2770602532,phone,215-235-1394,contact
2770602532,name,Greater Exodus Baptist Church - People for People,regular
2770602532,opening_hours,"Mo,Tu,We,Fr 10:00-13:00",regular
2770602532,social_facility,food_bank,regular
2770602540,city,Philadelphia,addr
2770602540,housenumber,1901,addr
2770602540,postcode,19130,addr
2770602540,state,PA,addr
2770602540,street,West Girard Avenue,addr
2770602540,amenity,social_facility,regular
2770602540,phone,215-951-0330,contact
2770602540,name,Heritage Grassroots Leadership Institute,regular
2770602540,note,@ Berean Institute. Seniors only. Delivery 3rd tuesday of the month. Produce distribution for anyone every Tuesday.,regular
2770602540,opening_hours,Tu 10:00-12:00,regular
2770602540,social_facility,food_bank,regular
2770602550,city,Philadelphia,addr
2770602550,housenumber,1702,addr
2770602550,postcode,19130,addr
2770602550,state,PA,addr
2770602550,street,Fairmount Avenue,addr
2770602550,amenity,social_facility,regular
2770602550,phone,215-763-2338,contact
2770602550,name,Holy Temple Church,regular
2770602550,opening_hours,"Su 13:30-14:30, Sa 10:00-11:00",regular
2770602550,social_facility,food_bank,regular
2770602557,city,Philadelphia,addr
2770602557,housenumber,854,addr
2770602557,postcode,19130,addr
2770602557,state,PA,addr
2770602557,street,North 15th Street,addr
2770602557,amenity,social_facility,regular
2770602557,phone,215-879-3417,contact
2770602557,name,Second Pilgrim Baptist Church,regular
2770602557,opening_hours,Th 17:00-18:00,regular
2770602557,social_facility,food_bank,regular
2770602566,city,Philadelphia,addr
2770602566,housenumber,1518,addr
2770602566,postcode,19130,addr
2770602566,state,PA,addr
2770602566,street,West Girard Avenue,addr
2770602566,amenity,social_facility,regular
2770602566,phone,215-765-4957,contact
2770602566,name,Temple of Divine Love Church,regular
2770602566,opening_hours,Tu 13:00-15:00,regular
2770602566,social_facility,food_bank,regular
2770602566,source,http://www.hungercoalition.org/,regular
2770602570,city,Philadelphia,addr
2770602570,housenumber,2702,addr
2770602570,postcode,19130,addr
2770602570,state,PA,addr
2770602570,street,West Poplar Street,addr
2770602570,amenity,social_facility,regular
2770602570,phone,215-235-0419,contact
2770602570,name,Trinity Baptist Church,regular
2770602570,opening_hours,Sa 09:00-10:00,regular
2770602570,phone,(215) 235-0419,regular
2770602570,social_facility,food_bank,regular
2770602570,source,http://www.hungercoalition.org/,regular
2770602580,city,Philadelphia,addr
2770602580,housenumber,804,addr
2770602580,postcode,19130,addr
2770602580,state,PA,addr
2770602580,street,North Broad Street,addr
2770602580,amenity,social_facility,regular
2770602580,phone,215-236-0304,contact
2770602580,name,United Methodist Neighbors,regular
2770602580,note,Referral required.,regular
2770602580,opening_hours,"Mo,Tu,Th 10:00-14:30, Th 12:00+ ""Bag lunch""",regular
2770602580,social_facility,food_bank,regular
2770602588,city,Philadelphia,addr
2770602588,housenumber,2639,addr
2770602588,postcode,19130,addr
2770602588,state,PA,addr
2770602588,street,West Poplar Street,addr
2770602588,amenity,social_facility,regular
2770602588,phone,215-22x-2728,contact
2770602588,fixme,Correct syntax,regular
2770602588,name,West Girard Community Council at North Star,regular
2770602588,note,ID and SS cards for everyone in family. (Phone # invalid in source.),regular
2770602588,opening_hours,3:30 PM - 4:00 PM Fourth Wednesday of the Month,regular
2770602588,phone,(215) 232-2728,regular
2770602588,social_facility,food_bank,regular
2770602588,source,http://www.hungercoalition.org/,regular
2780087463,highway,crossing,regular
2780087503,highway,turning_circle,regular
2780087528,crossing,zebra,regular
2780087528,highway,crossing,regular
2780087544,man_made,water_tower,regular
2780087627,highway,crossing,regular
2780399548,city,Philadelphia,addr
2780399548,housenumber,6555,addr
2780399548,postcode,19119,addr
2780399548,street,Greene,addr
2780399548,amenity,restaurant,regular
2780399548,phone,215-848-4550,contact
2780399548,cuisine,pizza,regular
2780399548,description,BTC payment via Menufy.,regular
2780399548,name,Toto's Pizzeria,regular
2780399548,opening_hours,"Sun-Thurs 11am-10pm, Fri-Sat 11am-11pm",regular
2780399548,bitcoin,yes,payment
2780399548,phone,+12158484550,regular
2780399548,source,http://www.coindesk.com/menufy-now-supports-bitcoin-payments-400-us-restaurants/,regular
2780399548,website,http://totosmtairy.com/,regular
2786887490,barrier,block,regular
2787026008,railway,level_crossing,regular
2789622234,city,Riverton,addr
2789622234,postcode,08077,addr
2789622234,street,Linden Avenue,addr
2789622234,email,Angeltherapy@gmx.com,regular
2789622234,name,Angel Therapy,regular
2789622234,note,"Wholistic Therapy using Integrated Energy Therapy (IET). I am also a Master Instructor of IET and teach basic, intermediate and advanced classes. Please send me an email at angeltherapy@gmx.com. For more info about IET see www.LearnIET.com, Best! L",regular
